"row_id","movie_name","rating","votes","meta_score","genre0","genre1","genre2","genre3","pr_rating","year","duration","cast0","cast1","cast2","cast3","cast4","director","number_rating","weekly_rank","weekly_hours_viewed","weekly_views","cumulative_weeks_in_top_10"
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.150","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",3,"12700000",NULL,4
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.150","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",1,"24700000",NULL,3
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.150","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",1,"69540000",NULL,2
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.150","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",1,"65920000",NULL,1
1500,"Ma","5.6","59000","53","Horror, Mystery, Thriller","Horror"," Mystery"," Thriller","R",2019,"1.650","Octavia Spencer, Diana Silvers, Juliette Lewis, McKaley Miller","Octavia Spencer"," Diana Silvers"," Juliette Lewis"," McKaley Miller","Tate Taylor","4",6,"5800000","3500000",1
1436,"Madagascar","6.9","429000","57","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2005,"1.433","Chris Rock, Ben Stiller, David Schwimmer, Jada Pinkett Smith","Chris Rock"," Ben Stiller"," David Schwimmer"," Jada Pinkett Smith","Eric DarnellTom McGrath","2",9,"4800000","3300000",1
1370,"Mafia Mamma","5.4","8600","42","Action, Comedy, Crime","Action"," Comedy"," Crime","R",2023,"1.683","Toni Collette, Monica Bellucci, Sophia Nomvete, Alessandro Bressanello","Toni Collette"," Monica Bellucci"," Sophia Nomvete"," Alessandro Bressanello","Catherine Hardwicke","4",9,"4700000","2800000",1
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2.433","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",7,"9400000","3900000",4
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2.433","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",9,"4960000",NULL,3
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2.433","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",4,"12590000",NULL,2
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2.433","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",3,"16160000",NULL,1
556,"Matilda","7","170000","72","Comedy, Family, Fantasy","Comedy"," Family"," Fantasy","PG",1996,"1.700","Danny DeVito, Rhea Perlman, Mara Wilson, Embeth Davidtz","Danny DeVito"," Rhea Perlman"," Mara Wilson"," Embeth Davidtz","Danny DeVito","2",8,"6910000",NULL,2
556,"Matilda","7","170000","72","Comedy, Family, Fantasy","Comedy"," Family"," Fantasy","PG",1996,"1.700","Danny DeVito, Rhea Perlman, Mara Wilson, Embeth Davidtz","Danny DeVito"," Rhea Perlman"," Mara Wilson"," Embeth Davidtz","Danny DeVito","2",10,"7420000",NULL,1
179,"Mean Girls","7.1","418000","66","Comedy","Comedy",NULL,NULL,"PG-13",2004,"1.617","Lindsay Lohan, Jonathan Bennett, Rachel McAdams, Tina Fey","Lindsay Lohan"," Jonathan Bennett"," Rachel McAdams"," Tina Fey","Mark Waters","3",5,"6300000","3900000",3
179,"Mean Girls","7.1","418000","66","Comedy","Comedy",NULL,NULL,"PG-13",2004,"1.617","Lindsay Lohan, Jonathan Bennett, Rachel McAdams, Tina Fey","Lindsay Lohan"," Jonathan Bennett"," Rachel McAdams"," Tina Fey","Mark Waters","3",6,"7300000","4500000",2
179,"Mean Girls","7.1","418000","66","Comedy","Comedy",NULL,NULL,"PG-13",2004,"1.617","Lindsay Lohan, Jonathan Bennett, Rachel McAdams, Tina Fey","Lindsay Lohan"," Jonathan Bennett"," Rachel McAdams"," Tina Fey","Mark Waters","3",9,"8110000",NULL,1
1376,"Men in Black 3","6.8","382000","58","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG-13",2012,"1.767","Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement","Will Smith"," Tommy Lee Jones"," Josh Brolin"," Jemaine Clement","Barry Sonnenfeld","3",9,"8680000",NULL,1
1907,"Missing","7.1","54000","66","Drama, Mystery, Thriller","Drama"," Mystery"," Thriller","PG-13",2023,"1.850","Tim Griffin, Ava Zaria Lee, Nia Long, Kimberly Cheng","Tim Griffin"," Ava Zaria Lee"," Nia Long"," Kimberly Cheng","Nicholas D. JohnsonWill Merrick","3",3,"8080000",NULL,3
1907,"Missing","7.1","54000","66","Drama, Mystery, Thriller","Drama"," Mystery"," Thriller","PG-13",2023,"1.850","Tim Griffin, Ava Zaria Lee, Nia Long, Kimberly Cheng","Tim Griffin"," Ava Zaria Lee"," Nia Long"," Kimberly Cheng","Nicholas D. JohnsonWill Merrick","3",3,"15930000",NULL,2
1907,"Missing","7.1","54000","66","Drama, Mystery, Thriller","Drama"," Mystery"," Thriller","PG-13",2023,"1.850","Tim Griffin, Ava Zaria Lee, Nia Long, Kimberly Cheng","Tim Griffin"," Ava Zaria Lee"," Nia Long"," Kimberly Cheng","Nicholas D. JohnsonWill Merrick","3",6,"5220000",NULL,1
568,"Mission: Impossible - Fallout","7.7","370000","86","Action, Adventure, Thriller","Action"," Adventure"," Thriller","PG-13",2018,"2.450","Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","Tom Cruise"," Henry Cavill"," Ving Rhames"," Simon Pegg","Christopher McQuarrie","3",8,"6360000",NULL,2
568,"Mission: Impossible - Fallout","7.7","370000","86","Action, Adventure, Thriller","Action"," Adventure"," Thriller","PG-13",2018,"2.450","Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","Tom Cruise"," Henry Cavill"," Ving Rhames"," Simon Pegg","Christopher McQuarrie","3",6,"5940000",NULL,1
1248,"Mission: Impossible - Ghost Protocol","7.4","522000","73","Action, Adventure, Thriller","Action"," Adventure"," Thriller","PG-13",2011,"2.200","Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton","Tom Cruise"," Jeremy Renner"," Simon Pegg"," Paula Patton","Brad Bird","3",7,"6550000",NULL,1
1129,"Morbius","5.2","145000","35","Action, Adventure, Horror","Action"," Adventure"," Horror","PG-13",2022,"1.733","Jared Leto, Matt Smith, Adria Arjona, Jared Harris","Jared Leto"," Matt Smith"," Adria Arjona"," Jared Harris","Daniel Espinosa","3",5,"7530000",NULL,2
1129,"Morbius","5.2","145000","35","Action, Adventure, Horror","Action"," Adventure"," Horror","PG-13",2022,"1.733","Jared Leto, Matt Smith, Adria Arjona, Jared Harris","Jared Leto"," Matt Smith"," Adria Arjona"," Jared Harris","Daniel Espinosa","3",5,"12200000",NULL,1
396,"Mr. & Mrs. Smith","6.5","528000","55","Action, Comedy, Crime","Action"," Comedy"," Crime","PG-13",2005,"2","Brad Pitt, Angelina Jolie, Adam Brody, Vince Vaughn","Brad Pitt"," Angelina Jolie"," Adam Brody"," Vince Vaughn","Doug Liman","3",9,"7180000",NULL,1
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1.683","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",9,"5900000","3400000",4
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1.683","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",5,"8000000","4700000",3
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1.683","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",3,"11500000","6700000",2
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1.683","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",9,"5500000","3200000",1
54,"No Hard Feelings","6.4","118000","59","Comedy, Romance","Comedy"," Romance",NULL,"R",2023,"1.717","Jennifer Lawrence, Andrew Barth Feldman, Laura Benanti, Matthew Broderick","Jennifer Lawrence"," Andrew Barth Feldman"," Laura Benanti"," Matthew Broderick","Gene Stupnitsky","4",3,"22700000","13100000",2
54,"No Hard Feelings","6.4","118000","59","Comedy, Romance","Comedy"," Romance",NULL,"R",2023,"1.717","Jennifer Lawrence, Andrew Barth Feldman, Laura Benanti, Matthew Broderick","Jennifer Lawrence"," Andrew Barth Feldman"," Laura Benanti"," Matthew Broderick","Gene Stupnitsky","4",7,"6600000","3800000",1
357,"Nobody","7.4","312000","64","Action, Crime, Drama","Action"," Crime"," Drama","R",2021,"1.533","Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd","Bob Odenkirk"," Aleksey Serebryakov"," Connie Nielsen"," Christopher Lloyd","Ilya Naishuller","4",6,"10600000","6900000",1
1151,"Oblivion","7","547000","54","Action, Adventure, Sci-Fi","Action"," Adventure"," Sci-Fi","PG-13",2013,"2.067","Tom Cruise, Morgan Freeman, Andrea Riseborough, Olga Kurylenko","Tom Cruise"," Morgan Freeman"," Andrea Riseborough"," Olga Kurylenko","Joseph Kosinski","3",9,"5860000",NULL,1
428,"Old","5.8","154000","55","Drama, Horror, Mystery","Drama"," Horror"," Mystery","PG-13",2021,"1.800","Gael García Bernal, Vicky Krieps, Rufus Sewell, Alex Wolff","Gael García Bernal"," Vicky Krieps"," Rufus Sewell"," Alex Wolff","M. Night Shyamalan","3",7,"10000000","5600000",1
198,"Old Dads","6.2","34000","42","Comedy","Comedy",NULL,NULL,"R",2023,"1.733","Bill Burr, Bobby Cannavale, Bokeem Woodbine, Katie Aselton","Bill Burr"," Bobby Cannavale"," Bokeem Woodbine"," Katie Aselton","Bill Burr","4",5,"8700000","5000000",3
198,"Old Dads","6.2","34000","42","Comedy","Comedy",NULL,NULL,"R",2023,"1.733","Bill Burr, Bobby Cannavale, Bokeem Woodbine, Katie Aselton","Bill Burr"," Bobby Cannavale"," Bokeem Woodbine"," Katie Aselton","Bill Burr","4",1,"28200000","16300000",2
198,"Old Dads","6.2","34000","42","Comedy","Comedy",NULL,NULL,"R",2023,"1.733","Bill Burr, Bobby Cannavale, Bokeem Woodbine, Katie Aselton","Bill Burr"," Bobby Cannavale"," Bokeem Woodbine"," Katie Aselton","Bill Burr","4",1,"23100000","13300000",1
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2.050","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",9,"5500000","2600000",4
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2.050","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",6,"10600000","5100000",3
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2.050","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",2,"31700000","15200000",2
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2.050","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",2,"29300000","14100000",1
1285,"Perfume: The Story of a Murderer","7.5","263000","56","Crime, Drama, Fantasy","Crime"," Drama"," Fantasy","R",2006,"2.450","Ben Whishaw, Dustin Hoffman, Alan Rickman, Francesc Albiol","Ben Whishaw"," Dustin Hoffman"," Alan Rickman"," Francesc Albiol","Tom Tykwer","4",7,"4450000",NULL,1
857,"Pitch Perfect","7.1","326000","66","Comedy, Music, Romance","Comedy"," Music"," Romance","PG-13",2012,"1.867","Anna Kendrick, Brittany Snow, Rebel Wilson, Anna Camp","Anna Kendrick"," Brittany Snow"," Rebel Wilson"," Anna Camp","Jason Moore","3",9,"4580000",NULL,2
857,"Pitch Perfect","7.1","326000","66","Comedy, Music, Romance","Comedy"," Music"," Romance","PG-13",2012,"1.867","Anna Kendrick, Brittany Snow, Rebel Wilson, Anna Camp","Anna Kendrick"," Brittany Snow"," Rebel Wilson"," Anna Camp","Jason Moore","3",2,"11440000",NULL,1
1509,"Predators","6.4","241000","51","Action, Adventure, Fantasy","Action"," Adventure"," Fantasy","R",2010,"1.783","Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga","Adrien Brody"," Laurence Fishburne"," Topher Grace"," Alice Braga","Nimród Antal","4",10,"6500000","1700000",2
1509,"Predators","6.4","241000","51","Action, Adventure, Fantasy","Action"," Adventure"," Fantasy","R",2010,"1.783","Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga","Adrien Brody"," Laurence Fishburne"," Topher Grace"," Alice Braga","Nimród Antal","4",7,"10800000","2900000",1
569,"Prey","7.1","219000","71","Action, Adventure, Drama","Action"," Adventure"," Drama","R",2022,"1.667","Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp","Amber Midthunder"," Dakota Beavers"," Dane DiLiegro"," Stormee Kipp","Dan Trachtenberg","4",4,"2330000",NULL,3
569,"Prey","7.1","219000","71","Action, Adventure, Drama","Action"," Adventure"," Drama","R",2022,"1.667","Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp","Amber Midthunder"," Dakota Beavers"," Dane DiLiegro"," Stormee Kipp","Dan Trachtenberg","4",2,"14270000",NULL,2
569,"Prey","7.1","219000","71","Action, Adventure, Drama","Action"," Adventure"," Drama","R",2022,"1.667","Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp","Amber Midthunder"," Dakota Beavers"," Dane DiLiegro"," Stormee Kipp","Dan Trachtenberg","4",1,"13440000",NULL,1
286,"Prisoners","8.1","785000","70","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2013,"2.550","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo","Hugh Jackman"," Jake Gyllenhaal"," Viola Davis"," Melissa Leo","Denis Villeneuve","4",10,"5100000","2000000",3
286,"Prisoners","8.1","785000","70","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2013,"2.550","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo","Hugh Jackman"," Jake Gyllenhaal"," Viola Davis"," Melissa Leo","Denis Villeneuve","4",1,"13890000",NULL,2
286,"Prisoners","8.1","785000","70","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2013,"2.550","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo","Hugh Jackman"," Jake Gyllenhaal"," Viola Davis"," Melissa Leo","Denis Villeneuve","4",3,"19000000",NULL,1
493,"Puss in Boots: The Last Wish","7.8","163000","73","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2022,"1.700","Antonio Banderas, Salma Hayek, Harvey Guillén, Florence Pugh","Antonio Banderas"," Salma Hayek"," Harvey Guillén"," Florence Pugh","Joel CrawfordJanuel Mercado","2",8,"7200000","4200000",3
493,"Puss in Boots: The Last Wish","7.8","163000","73","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2022,"1.700","Antonio Banderas, Salma Hayek, Harvey Guillén, Florence Pugh","Antonio Banderas"," Salma Hayek"," Harvey Guillén"," Florence Pugh","Joel CrawfordJanuel Mercado","2",4,"10600000","6200000",2
493,"Puss in Boots: The Last Wish","7.8","163000","73","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2022,"1.700","Antonio Banderas, Salma Hayek, Harvey Guillén, Florence Pugh","Antonio Banderas"," Salma Hayek"," Harvey Guillén"," Florence Pugh","Joel CrawfordJanuel Mercado","2",3,"9400000","5500000",1
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",10,"4090000",NULL,14
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",10,"4970000",NULL,13
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",6,"6540000",NULL,12
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",8,"7310000",NULL,11
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",6,"8710000",NULL,10
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",6,"11090000",NULL,9
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",5,"14540000",NULL,8
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",7,"12140000",NULL,7
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",4,"12710000",NULL,6
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",2,"18010000",NULL,5
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",3,"25400000",NULL,4
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",1,"50650000",NULL,3
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",1,"129110000",NULL,2
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1.967","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",1,"148720000",NULL,1
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.233","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",7,"7900000","3500000",5
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.233","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",4,"15800000","7000000",4
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.233","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",1,"32300000","14200000",3
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.233","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",1,"45100000","19900000",2
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2.233","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",1,"40200000","17700000",1
1721,"Resident Evil","6.6","284000","33","Action, Horror, Sci-Fi","Action"," Horror"," Sci-Fi","R",2002,"1.667","Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce","Milla Jovovich"," Michelle Rodriguez"," Ryan McCluskey"," Oscar Pearce","Paul W.S. Anderson","4",5,"27470000",NULL,3
1721,"Resident Evil","6.6","284000","33","Action, Horror, Sci-Fi","Action"," Horror"," Sci-Fi","R",2002,"1.667","Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce","Milla Jovovich"," Michelle Rodriguez"," Ryan McCluskey"," Oscar Pearce","Paul W.S. Anderson","4",3,"73260000",NULL,2
1721,"Resident Evil","6.6","284000","33","Action, Horror, Sci-Fi","Action"," Horror"," Sci-Fi","R",2002,"1.667","Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce","Milla Jovovich"," Michelle Rodriguez"," Ryan McCluskey"," Oscar Pearce","Paul W.S. Anderson","4",2,"72670000",NULL,1
1321,"Riddick","6.4","176000","49","Action, Adventure, Sci-Fi","Action"," Adventure"," Sci-Fi","R",2013,"1.983","Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà","Vin Diesel"," Karl Urban"," Katee Sackhoff"," Jordi Mollà","David Twohy","4",8,"3980000",NULL,1
1791,"Sanctuary","6.3","6800","67","Drama, Thriller","Drama"," Thriller",NULL,"R",2022,"1.600","Christopher Abbott, Margaret Qualley, Francisco Castaneda, Kathie Young","Christopher Abbott"," Margaret Qualley"," Francisco Castaneda"," Kathie Young","Zachary Wigon","4",6,"11250000",NULL,2
1791,"Sanctuary","6.3","6800","67","Drama, Thriller","Drama"," Thriller",NULL,"R",2022,"1.600","Christopher Abbott, Margaret Qualley, Francisco Castaneda, Kathie Young","Christopher Abbott"," Margaret Qualley"," Francisco Castaneda"," Kathie Young","Zachary Wigon","4",10,"9000000",NULL,1
899,"Scary Movie","6.3","281000","48","Comedy","Comedy",NULL,NULL,"R",2000,"1.467","Anna Faris, Jon Abrahams, Marlon Wayans, Carmen Electra","Anna Faris"," Jon Abrahams"," Marlon Wayans"," Carmen Electra","Keenen Ivory Wayans","4",10,"5400000","3700000",1
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2.067","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",9,"4700000","2300000",4
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2.067","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",2,"12770000",NULL,3
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2.067","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",5,"7480000",NULL,2
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2.067","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",7,"7390000",NULL,1
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1.500","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",10,"4540000",NULL,7
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1.500","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",9,"5310000",NULL,6
